Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
D6U11,2011-08-31,1.0213,1.0278,1.0197,1.0208,-0.0009,-0.09%,82297,106029
D6U11,2011-09-01,1.0221,1.0267,1.0203,1.0248,0.004,+0.39%,77005,102909
D6U11,2011-09-02,1.0239,1.0248,1.0151,1.0154,-0.0094,-0.92%,82261,104085
D6U11,2011-09-06,1.0138,1.0154,1.003,1.0097,-0.0057,-0.56%,153504,109190
D6U11,2011-09-07,1.0095,1.0168,1.0083,1.0141,0.0044,+0.44%,84415,110161
D6U11,2011-09-08,1.0161,1.017,1.0101,1.0108,-0.0033,-0.33%,82689,112447
D6U11,2011-09-09,1.0108,1.013,1.0019,1.0025,-0.0083,-0.82%,115547,115846
D6U11,2011-09-12,1.0028,1.0083,0.9967,1.0027,0.0002,+0.02%,140362,114525
D6U11,2011-09-13,1.007,1.015,1.0021,1.0134,0.0107,+1.07%,137310,117403
D6U11,2011-09-14,1.0137,1.0155,1.0058,1.0101,-0.0033,-0.33%,148226,120920
D6Z11,2011-09-15,1.0081,1.0151,1.0031,1.0143,0.0042,+0.42%,131175,118840
D6Z11,2011-09-16,1.0148,1.0204,1.0121,1.0188,0.0045,+0.44%,92812,121301
D6Z11,2011-09-19,1.0173,1.0183,1.0057,1.0071,-0.0117,-1.15%,90578,119991
D6Z11,2011-09-20,1.0082,1.01,1.0031,1.0068,-0.0003,-0.03%,82500,82709
D6Z11,2011-09-21,1.0054,1.0065,0.9889,0.9949,-0.0119,-1.18%,124111,85547
D6Z11,2011-09-22,0.9917,0.9929,0.9631,0.9686,-0.0263,-2.64%,186384,86250
D6Z11,2011-09-23,0.9699,0.9764,0.9645,0.9669,-0.0017,-0.18%,149875,87393
D6Z11,2011-09-26,0.9702,0.9736,0.9609,0.9665,-0.0004,-0.04%,132172,85143
D6Z11,2011-09-27,0.9741,0.9839,0.9665,0.9814,0.0149,+1.54%,116551,86146
D6Z11,2011-09-28,0.979,0.9814,0.9656,0.9702,-0.0112,-1.14%,105871,87252
D6Z11,2011-09-29,0.9654,0.9732,0.9595,0.9609,-0.0093,-0.96%,118586,89389
D6Z11,2011-09-30,0.9627,0.9641,0.9504,0.9561,-0.0048,-0.50%,127062,88461
D6Z11,2011-10-03,0.9528,0.957,0.9465,0.9507,-0.0054,-0.56%,119577,92054
D6Z11,2011-10-04,0.9477,0.9498,0.9367,0.9376,-0.0131,-1.38%,146530,103733
D6Z11,2011-10-05,0.9483,0.9603,0.9442,0.9574,0.0198,+2.11%,131959,108078
D6Z11,2011-10-06,0.9594,0.9628,0.9523,0.9609,0.0035,+0.37%,115962,114512
D6Z11,2011-10-07,0.9621,0.9754,0.9583,0.9611,0.0002,+0.02%,122194,120176
D6Z11,2011-10-10,0.9618,0.9739,0.9611,0.9723,0.0112,+1.17%,53560,124769
D6Z11,2011-10-11,0.972,0.9734,0.9656,0.9693,-0.003,-0.31%,75870,122945
D6Z11,2011-10-12,0.9706,0.9853,0.9666,0.9836,0.0143,+1.48%,101647,122866
D6Z11,2011-10-13,0.9802,0.9823,0.9719,0.9802,-0.0034,-0.35%,83350,123272
D6Z11,2011-10-14,0.9782,0.9887,0.9756,0.9871,0.0069,+0.70%,78410,125780
D6Z11,2011-10-17,0.9878,0.9941,0.9752,0.9789,-0.0082,-0.83%,80268,124294
D6Z11,2011-10-18,0.976,0.9875,0.9727,0.9817,0.0028,+0.29%,105100,123295
D6Z11,2011-10-19,0.9838,0.9901,0.9773,0.9796,-0.0021,-0.21%,83942,121660
D6Z11,2011-10-20,0.9795,0.9856,0.9745,0.9848,0.0052,+0.53%,108866,120160
D6Z11,2011-10-21,0.9829,0.992,0.9802,0.9893,0.0045,+0.46%,76055,116690
D6Z11,2011-10-24,0.9893,0.9965,0.9887,0.9937,0.0044,+0.44%,68130,116690
D6Z11,2011-10-25,0.9949,0.9996,0.9778,0.9848,-0.0089,-0.90%,117468,120187
D6Z11,2011-10-26,0.9831,0.9951,0.9814,0.9924,0.0076,+0.77%,97208,120225
D6Z11,2011-10-27,0.9938,1.0097,0.9924,1.0081,0.0157,+1.58%,97288,119477
D6Z11,2011-10-28,1.0068,1.0094,1.0017,1.0053,-0.0028,-0.28%,60884,119313
D6Z11,2011-10-31,1.007,1.0076,0.996,1.005,-0.0003,-0.03%,76552,118475
D6Z11,2011-11-01,0.9992,1.0014,0.9785,0.982,-0.023,-2.29%,121879,119841
D6Z11,2011-11-02,0.98,0.9883,0.9771,0.985,0.003,+0.31%,70231,118543
D6Z11,2011-11-03,0.9863,0.9935,0.9777,0.9911,0.0061,+0.62%,93545,117643
D6Z11,2011-11-04,0.9908,0.992,0.9766,0.9821,-0.009,-0.91%,81180,124947
D6Z11,2011-11-07,0.983,0.9868,0.979,0.986,0.0039,+0.40%,57143,121167
D6Z11,2011-11-08,0.9859,0.9914,0.9812,0.9895,0.0035,+0.35%,63749,122069
D6Z11,2011-11-09,0.9898,0.9912,0.9752,0.977,-0.0125,-1.26%,96128,121847
D6Z11,2011-11-10,0.9758,0.9831,0.9733,0.9803,0.0033,+0.34%,88422,122721
D6Z11,2011-11-11,0.9828,0.9895,0.9766,0.9869,0.0066,+0.67%,51671,122867
D6Z11,2011-11-14,0.9881,0.9903,0.9802,0.9818,-0.0051,-0.52%,46824,122725
D6Z11,2011-11-15,0.9829,0.9836,0.9735,0.9796,-0.0022,-0.22%,64373,123967
D6Z11,2011-11-16,0.9787,0.9823,0.9711,0.98,0.0004,+0.04%,77363,124498
D6Z11,2011-11-17,0.9759,0.98,0.9706,0.9719,-0.0081,-0.83%,82246,126737
D6Z11,2011-11-18,0.9716,0.9798,0.9699,0.9733,0.0014,+0.14%,66774,127237
D6Z11,2011-11-21,0.9724,0.9726,0.9592,0.9625,-0.0108,-1.11%,73041,129145
D6Z11,2011-11-22,0.9618,0.9659,0.9597,0.9635,0.001,+0.10%,68267,129151
D6Z11,2011-11-23,0.9627,0.9633,0.952,0.9535,-0.01,-1.04%,82151,134922
D6Z11,2011-11-25,0.9539,0.9574,0.9497,0.9523,-0.0012,-0.13%,65719,136376
D6Z11,2011-11-28,0.9566,0.9699,0.9523,0.9643,0.012,+1.26%,67911,136940
D6Z11,2011-11-29,0.9657,0.9742,0.9644,0.9702,0.0059,+0.61%,84226,143231
D6Z11,2011-11-30,0.97,0.9874,0.9645,0.9801,0.0099,+1.02%,122063,142060
D6Z11,2011-12-01,0.9811,0.9861,0.9778,0.9852,0.0051,+0.52%,100293,143995
D6Z11,2011-12-02,0.9858,0.9917,0.9802,0.982,-0.0032,-0.32%,81757,143686
D6Z11,2011-12-05,0.9814,0.9877,0.9806,0.9829,0.0009,+0.09%,60524,147745
D6Z11,2011-12-06,0.9831,0.9914,0.9793,0.9909,0.008,+0.81%,82966,150326
D6Z11,2011-12-07,0.9899,0.9936,0.9865,0.989,-0.0019,-0.19%,82265,151868
D6Z11,2011-12-08,0.9906,0.9945,0.9768,0.9797,-0.0093,-0.94%,106027,155268
D6Z11,2011-12-09,0.9768,0.9831,0.9742,0.9818,0.0021,+0.21%,89833,158101
D6Z11,2011-12-12,0.9802,0.9818,0.9721,0.9741,-0.0077,-0.78%,99816,161615
D6Z11,2011-12-13,0.9733,0.9773,0.966,0.9687,-0.0054,-0.55%,138857,173429
D6Z11,2011-12-14,0.9674,0.9687,0.9592,0.961,-0.0077,-0.79%,126619,171760
D6H12,2011-12-15,0.9605,0.967,0.9591,0.9635,0.0025,+0.26%,98959,172562
D6H12,2011-12-16,0.9648,0.9692,0.9589,0.9612,-0.0023,-0.24%,73305,174004
D6H12,2011-12-19,0.9604,0.9657,0.9582,0.963,0.0018,+0.19%,47071,172109
D6H12,2011-12-20,0.9613,0.9725,0.9608,0.9681,0.0051,+0.53%,60583,117042
D6H12,2011-12-21,0.9687,0.9776,0.9681,0.9711,0.003,+0.31%,67343,115778
D6H12,2011-12-22,0.9718,0.9783,0.9708,0.9773,0.0062,+0.64%,45294,117943
D6H12,2011-12-23,0.9778,0.9805,0.9771,0.9802,0.0029,+0.30%,27835,118765
D6H12,2011-12-27,0.978,0.9807,0.9758,0.9805,0.0003,+0.03%,15470,118735
D6H12,2011-12-28,0.9799,0.9858,0.9738,0.975,-0.0055,-0.56%,47757,118103
D6H12,2011-12-29,0.9742,0.9785,0.9721,0.9772,0.0022,+0.23%,34668,118608
