Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
J6Z14,2014-09-25,0.009175,0.009221,0.009149,0.009207,0.000025,+0.27%,185678,226097
J6Z14,2014-09-26,0.0092,0.009225,0.00913,0.009149,-0.000058,-0.63%,173957,244101
J6Z14,2014-09-29,0.00915,0.009168,0.009117,0.009143,-0.000006,-0.07%,155092,238214
J6Z14,2014-09-30,0.009139,0.009163,0.009107,0.00912,-0.000023,-0.25%,167827,239477
J6Z14,2014-10-01,0.009126,0.00919,0.009088,0.009164,0.000044,+0.48%,215214,234054
J6Z14,2014-10-02,0.009181,0.009263,0.009168,0.009229,0.000065,+0.71%,294859,230648
J6Z14,2014-10-03,0.009233,0.009234,0.009103,0.009107,-0.000122,-1.32%,203296,235608
J6Z14,2014-10-06,0.009118,0.009208,0.009107,0.009181,0.000074,+0.81%,159889,224149
J6Z14,2014-10-07,0.009203,0.00928,0.009159,0.009258,0.000077,+0.84%,208837,223255
J6Z14,2014-10-08,0.009255,0.009285,0.0092,0.00925,-0.000008,-0.09%,247663,221443
J6Z14,2014-10-09,0.009251,0.009304,0.009236,0.009283,0.000033,+0.36%,233286,221999
J6Z14,2014-10-10,0.00928,0.009297,0.009251,0.009279,-0.000004,-0.04%,168086,221698
J6Z14,2014-10-13,0.00931,0.009378,0.0093,0.00931,0.000031,+0.33%,128327,213509
J6Z14,2014-10-14,0.009354,0.009378,0.009322,0.009355,0.000045,+0.48%,190787,212552
J6Z14,2014-10-15,0.009339,0.00951,0.009306,0.009437,0.000082,+0.88%,435124,207866
J6Z14,2014-10-16,0.009437,0.009483,0.009397,0.009424,-0.000013,-0.14%,308738,198877
J6Z14,2014-10-17,0.009414,0.009426,0.009354,0.009378,-0.000046,-0.49%,171321,196377
J6Z14,2014-10-20,0.009347,0.009369,0.009315,0.009364,-0.000014,-0.15%,149503,191267
J6Z14,2014-10-21,0.009351,0.009416,0.009347,0.009363,-0.000001,-0.01%,162575,185412
J6Z14,2014-10-22,0.009344,0.009369,0.009317,0.009333,-0.00003,-0.32%,131293,184412
J6Z14,2014-10-23,0.009333,0.00934,0.009233,0.009245,-0.000088,-0.94%,166814,182419
J6Z14,2014-10-24,0.009238,0.009281,0.009237,0.009256,0.000011,+0.12%,148185,182686
J6Z14,2014-10-27,0.009241,0.009297,0.00924,0.00929,0.000034,+0.37%,116146,186052
J6Z14,2014-10-28,0.009276,0.009289,0.009245,0.009255,-0.000035,-0.38%,130263,184120
J6Z14,2014-10-29,0.009251,0.009269,0.00918,0.009196,-0.000059,-0.64%,135719,186678
J6Z14,2014-10-30,0.009191,0.009197,0.009137,0.009149,-0.000047,-0.51%,187834,194844
J6Z14,2014-10-31,0.009154,0.009162,0.008893,0.008908,-0.000241,-2.63%,434582,211603
J6Z14,2014-11-03,0.008874,0.008887,0.008758,0.008793,-0.000115,-1.29%,245083,211548
J6Z14,2014-11-04,0.008788,0.008839,0.008786,0.008807,0.000014,+0.16%,214403,208005
J6Z14,2014-11-05,0.008817,0.008819,0.00871,0.00872,-0.000087,-0.99%,236049,210084
J6Z14,2014-11-06,0.008719,0.00877,0.008659,0.008701,-0.000019,-0.22%,261421,216080
J6Z14,2014-11-07,0.008682,0.008755,0.008652,0.008733,0.000032,+0.37%,279614,212009
J6Z14,2014-11-10,0.008735,0.008784,0.008704,0.008704,-0.000029,-0.33%,154492,217697
J6Z14,2014-11-11,0.00871,0.008725,0.008613,0.008643,-0.000061,-0.70%,207834,227576
J6Z14,2014-11-12,0.008635,0.008706,0.008628,0.008656,0.000013,+0.15%,209802,227513
J6Z14,2014-11-13,0.008654,0.008674,0.00863,0.008646,-0.00001,-0.12%,156277,231403
J6Z14,2014-11-14,0.008638,0.008643,0.008561,0.008605,-0.000041,-0.47%,224131,233545
J6Z14,2014-11-17,0.00858,0.008663,0.008544,0.008587,-0.000018,-0.21%,199742,234281
J6Z14,2014-11-18,0.008574,0.008597,0.008545,0.008556,-0.000031,-0.36%,179320,238898
J6Z14,2014-11-19,0.008553,0.008562,0.00847,0.008485,-0.000071,-0.83%,193263,245049
J6Z14,2014-11-20,0.008465,0.008492,0.008406,0.008479,-0.000006,-0.07%,263704,249075
J6Z14,2014-11-21,0.008459,0.008522,0.008449,0.008491,0.000012,+0.14%,226300,248638
J6Z14,2014-11-24,0.008483,0.008506,0.00844,0.008454,-0.000037,-0.44%,96395,251760
J6Z14,2014-11-25,0.008452,0.008498,0.008431,0.008481,0.000027,+0.32%,156650,253976
J6Z14,2014-11-26,0.008481,0.008516,0.00848,0.008496,0.000015,+0.18%,117171,255270
J6Z14,2014-11-28,0.008524,0.008531,0.00842,0.008424,-0.000072,-0.85%,169641,262272
J6Z14,2014-12-01,0.008417,0.008486,0.008394,0.008456,0.000032,+0.38%,235215,257625
J6Z14,2014-12-02,0.00845,0.00846,0.008383,0.008386,-0.00007,-0.83%,142032,257828
J6Z14,2014-12-03,0.008388,0.008396,0.008343,0.008346,-0.00004,-0.48%,150496,257008
J6Z14,2014-12-04,0.008346,0.008381,0.008317,0.008348,0.000002,+0.02%,216063,257441
J6Z14,2014-12-05,0.008346,0.008355,0.008218,0.008237,-0.000111,-1.33%,259820,270405
J6Z14,2014-12-08,0.008212,0.00832,0.008207,0.0083,0.000063,+0.76%,277382,280805
J6Z14,2014-12-09,0.008296,0.008478,0.008265,0.008368,0.000068,+0.82%,542371,280398
J6Z14,2014-12-10,0.008364,0.008498,0.008339,0.008469,0.000101,+1.21%,425661,296716
J6Z14,2014-12-11,0.008479,0.008515,0.008364,0.008397,-0.000072,-0.85%,414700,338798
J6H15,2014-12-12,0.008426,0.00848,0.008398,0.00843,0.000033,+0.39%,300978,329551
J6H15,2014-12-15,0.008463,0.008515,0.008407,0.008504,0.000074,+0.88%,276240,240426
J6H15,2014-12-16,0.008498,0.008663,0.008485,0.008539,0.000035,+0.41%,393279,227685
J6H15,2014-12-17,0.008595,0.008597,0.008418,0.008443,-0.000096,-1.12%,270790,234222
J6H15,2014-12-18,0.008423,0.008464,0.008389,0.008422,-0.000021,-0.25%,182039,228723
J6H15,2014-12-19,0.008415,0.008423,0.008366,0.008373,-0.000049,-0.58%,135062,225196
J6H15,2014-12-22,0.008372,0.008387,0.008331,0.008342,-0.000031,-0.37%,68039,224232
J6H15,2014-12-23,0.008333,0.008337,0.008282,0.008289,-0.000053,-0.64%,53499,226107
J6H15,2014-12-24,0.008289,0.008321,0.008288,0.008308,0.000019,+0.23%,37903,224993
J6H15,2014-12-26,0.008321,0.008328,0.008307,0.008313,0.000005,+0.06%,21842,223472
J6H15,2014-12-29,0.008314,0.008326,0.008287,0.008289,-0.000024,-0.29%,67513,225799
J6H15,2014-12-30,0.008291,0.008419,0.008291,0.008371,0.000082,+0.99%,128424,226629
J6H15,2014-12-31,0.008379,0.008391,0.008341,0.008349,-0.000022,-0.26%,50713,224087
J6H15,2015-01-02,0.008352,0.008353,0.008286,0.008315,-0.000034,-0.41%,101524,228194
J6H15,2015-01-05,0.008305,0.008382,0.008293,0.008371,0.000056,+0.67%,165719,227759
J6H15,2015-01-06,0.008387,0.008476,0.008372,0.008435,0.000064,+0.76%,268530,228954
J6H15,2015-01-07,0.008439,0.008443,0.008362,0.008412,-0.000023,-0.27%,194374,230659
J6H15,2015-01-08,0.008384,0.008397,0.00834,0.00836,-0.000052,-0.62%,145407,229529
J6H15,2015-01-09,0.008353,0.00845,0.008347,0.008439,0.000079,+0.94%,259762,229746
J6H15,2015-01-12,0.008454,0.008471,0.008385,0.008456,0.000017,+0.20%,189524,229394
J6H15,2015-01-13,0.008451,0.008513,0.008418,0.0085,0.000044,+0.52%,256838,231255
J6H15,2015-01-14,0.008487,0.00862,0.008482,0.008533,0.000033,+0.39%,322634,222997
J6H15,2015-01-15,0.008533,0.008615,0.008483,0.008587,0.000054,+0.63%,308694,217184
J6H15,2015-01-16,0.008611,0.008637,0.008497,0.008517,-0.00007,-0.82%,248301,217813
J6H15,2015-01-20,0.008523,0.008558,0.008417,0.00842,-0.000097,-1.14%,232481,215413
J6H15,2015-01-21,0.00843,0.008539,0.008425,0.008483,0.000063,+0.75%,214214,210566
J6H15,2015-01-22,0.008483,0.008532,0.00843,0.008452,-0.000031,-0.37%,164543,207626
J6H15,2015-01-23,0.008435,0.008512,0.00842,0.008497,0.000045,+0.53%,171952,206579
J6H15,2015-01-26,0.008502,0.008532,0.008442,0.008444,-0.000053,-0.62%,119118,207493
J6H15,2015-01-27,0.008448,0.008527,0.008431,0.008497,0.000053,+0.63%,171263,202571
J6H15,2015-01-28,0.008495,0.008535,0.00846,0.008503,0.000006,+0.07%,156019,203578
J6H15,2015-01-29,0.008514,0.008523,0.00844,0.008451,-0.000052,-0.61%,174821,209201
J6H15,2015-01-30,0.008454,0.008529,0.008445,0.008514,0.000063,+0.75%,176192,205734
J6H15,2015-02-02,0.008539,0.008549,0.008486,0.008534,0.00002,+0.23%,149658,205553
J6H15,2015-02-03,0.008501,0.008561,0.008496,0.008507,-0.000027,-0.32%,178168,203963
J6H15,2015-02-04,0.008512,0.008546,0.008478,0.008525,0.000018,+0.21%,136761,202848
J6H15,2015-02-05,0.008528,0.008549,0.008507,0.008508,-0.000017,-0.20%,108117,203241
J6H15,2015-02-06,0.008512,0.008538,0.00839,0.008396,-0.000112,-1.32%,204252,212447
J6H15,2015-02-09,0.0084,0.008454,0.008399,0.008448,0.000052,+0.62%,127752,204337
J6H15,2015-02-10,0.008435,0.008449,0.008362,0.008375,-0.000073,-0.86%,143255,204193
J6H15,2015-02-11,0.008375,0.008386,0.008302,0.008317,-0.000058,-0.69%,136019,218238
J6H15,2015-02-12,0.008313,0.008441,0.00831,0.008414,0.000097,+1.17%,253926,207282
J6H15,2015-02-13,0.008397,0.008447,0.008391,0.00842,0.000006,+0.07%,110532,203039
J6H15,2015-02-17,0.008429,0.008469,0.008376,0.008385,-0.000035,-0.42%,153335,203555
J6H15,2015-02-18,0.008391,0.008438,0.008376,0.008422,0.000037,+0.44%,132245,202421
J6H15,2015-02-19,0.008424,0.008447,0.008392,0.008406,-0.000016,-0.19%,98548,201209
J6H15,2015-02-20,0.008403,0.008455,0.008391,0.008401,-0.000005,-0.06%,120961,198813
J6H15,2015-02-23,0.008398,0.008424,0.008381,0.008413,0.000012,+0.14%,74905,202726
J6H15,2015-02-24,0.008419,0.008422,0.008345,0.008413,0,0.00%,154069,202438
J6H15,2015-02-25,0.008406,0.008431,0.0084,0.008416,0.000003,+0.04%,84026,199726
J6H15,2015-02-26,0.008414,0.008428,0.008369,0.008375,-0.000041,-0.49%,118455,207474
J6H15,2015-02-27,0.008376,0.008396,0.008348,0.008354,-0.000021,-0.25%,108241,207521
J6H15,2015-03-02,0.008354,0.008358,0.00832,0.008323,-0.000031,-0.37%,87306,213747
J6H15,2015-03-03,0.008323,0.008378,0.008316,0.008355,0.000032,+0.38%,114701,210611
J6H15,2015-03-04,0.008356,0.008371,0.008347,0.008353,-0.000002,-0.02%,96939,211073
J6H15,2015-03-05,0.008354,0.00836,0.008296,0.008322,-0.000031,-0.37%,134466,220626
J6H15,2015-03-06,0.008325,0.008342,0.008245,0.008286,-0.000036,-0.43%,211459,230330
J6H15,2015-03-09,0.008278,0.008291,0.008236,0.008251,-0.000035,-0.42%,172297,232989
J6H15,2015-03-10,0.00825,0.008271,0.008195,0.008258,0.000007,+0.08%,273941,235089
J6H15,2015-03-11,0.00825,0.008275,0.008222,0.00823,-0.000028,-0.34%,265483,243092
J6H15,2015-03-12,0.008233,0.008288,0.008219,0.008241,0.000011,+0.13%,244124,254411
J6M15,2015-03-13,0.00825,0.008265,0.008235,0.008252,0.000011,+0.13%,149739,270137
J6M15,2015-03-16,0.008245,0.008268,0.008243,0.008246,-0.000006,-0.07%,86775,192802
J6M15,2015-03-17,0.008246,0.008267,0.008238,0.008247,0.000001,+0.01%,83177,195913
J6M15,2015-03-18,0.008247,0.008395,0.008246,0.008297,0.00005,+0.61%,168175,189576
J6M15,2015-03-19,0.008328,0.008365,0.008271,0.008277,-0.00002,-0.24%,145925,191523
J6M15,2015-03-20,0.008286,0.00835,0.00826,0.00833,0.000053,+0.64%,127965,186784
J6M15,2015-03-23,0.008351,0.008371,0.008331,0.008356,0.000026,+0.31%,101651,186074
J6M15,2015-03-24,0.008361,0.008396,0.008342,0.008364,0.000008,+0.10%,126590,181026
J6M15,2015-03-25,0.008362,0.008414,0.008353,0.008368,0.000004,+0.05%,105026,180274
J6M15,2015-03-26,0.00838,0.00846,0.008372,0.008394,0.000026,+0.31%,153091,179592
J6M15,2015-03-27,0.008397,0.008418,0.008377,0.008405,0.000011,+0.13%,101749,178620
J6M15,2015-03-30,0.008398,0.008403,0.008326,0.008329,-0.000076,-0.90%,102236,178648
J6M15,2015-03-31,0.008336,0.008358,0.008316,0.008346,0.000017,+0.20%,106680,177478
J6M15,2015-04-01,0.008338,0.008383,0.008319,0.008369,0.000023,+0.28%,145960,183723
J6M15,2015-04-02,0.008359,0.008379,0.008348,0.008362,-0.000007,-0.08%,84879,181428
J6M15,2015-04-03,0.008359,0.008431,0.008339,0.008418,0.000056,+0.67%,44728,183411
J6M15,2015-04-06,0.00842,0.008425,0.008362,0.008386,-0.000032,-0.38%,67809,187100
J6M15,2015-04-07,0.008376,0.008379,0.008309,0.008315,-0.000071,-0.85%,102260,189444
J6M15,2015-04-08,0.008321,0.008365,0.008315,0.008342,0.000027,+0.32%,109594,188532
J6M15,2015-04-09,0.008327,0.008349,0.008287,0.008292,-0.00005,-0.60%,104632,196329
J6M15,2015-04-10,0.008297,0.008336,0.008296,0.008327,0.000035,+0.42%,89011,195355
J6M15,2015-04-13,0.008319,0.008362,0.00828,0.008335,0.000008,+0.10%,127752,195663
J6M15,2015-04-14,0.008328,0.008405,0.008327,0.008384,0.000049,+0.59%,150933,195230
J6M15,2015-04-15,0.008384,0.008424,0.008356,0.008416,0.000032,+0.38%,106162,196799
J6M15,2015-04-16,0.0084,0.008423,0.008375,0.008419,0.000003,+0.04%,112916,193849
J6M15,2015-04-17,0.008409,0.008439,0.00839,0.008424,0.000005,+0.06%,129837,194620
J6M15,2015-04-20,0.008413,0.008442,0.008377,0.008388,-0.000036,-0.43%,85239,192223
J6M15,2015-04-21,0.008392,0.008395,0.008349,0.008357,-0.000031,-0.37%,93762,189332
J6M15,2015-04-22,0.008361,0.008385,0.00834,0.008348,-0.000009,-0.11%,92684,192234
J6M15,2015-04-23,0.00834,0.008378,0.00833,0.008373,0.000025,+0.30%,101264,191241
J6M15,2015-04-24,0.008366,0.00842,0.008361,0.008416,0.000043,+0.51%,122693,190857
J6M15,2015-04-27,0.008416,0.008424,0.008377,0.008402,-0.000014,-0.17%,98689,189090
J6M15,2015-04-28,0.008402,0.008423,0.008394,0.008416,0.000014,+0.17%,116284,188079
J6M15,2015-04-29,0.008418,0.008435,0.008381,0.008408,-0.000008,-0.10%,162954,188974
J6M15,2015-04-30,0.008402,0.008446,0.008343,0.008378,-0.00003,-0.36%,212409,193461
J6M15,2015-05-01,0.008378,0.008378,0.008315,0.008316,-0.000062,-0.74%,113377,203174
J6M15,2015-05-04,0.008318,0.008337,0.008316,0.008328,0.000012,+0.14%,70165,200365
J6M15,2015-05-05,0.008325,0.008356,0.008301,0.008347,0.000019,+0.23%,137258,198886
J6M15,2015-05-06,0.008346,0.008393,0.008333,0.008384,0.000037,+0.44%,133437,192428
J6M15,2015-05-07,0.008376,0.008402,0.008345,0.008351,-0.000033,-0.39%,124694,194791
J6M15,2015-05-08,0.008353,0.008372,0.008319,0.00835,-0.000001,-0.01%,127295,191238
J6M15,2015-05-11,0.00835,0.008356,0.008325,0.00833,-0.00002,-0.24%,74433,191538
J6M15,2015-05-12,0.008327,0.008351,0.008316,0.008345,0.000015,+0.18%,100289,193296
J6M15,2015-05-13,0.008345,0.008404,0.008338,0.008399,0.000054,+0.65%,131150,195041
J6M15,2015-05-14,0.008396,0.008414,0.008382,0.008391,-0.000008,-0.10%,106734,193254
J6M15,2015-05-15,0.008393,0.008394,0.00834,0.008387,-0.000004,-0.05%,124545,192495
J6M15,2015-05-18,0.008377,0.008382,0.008332,0.008334,-0.000053,-0.63%,92212,203747
J6M15,2015-05-19,0.008337,0.008347,0.008283,0.008284,-0.00005,-0.60%,139425,231658
J6M15,2015-05-20,0.008289,0.008295,0.008233,0.008255,-0.000029,-0.35%,156283,243905
J6M15,2015-05-21,0.008244,0.008276,0.008243,0.008269,0.000014,+0.17%,102955,249568
J6M15,2015-05-22,0.008261,0.008291,0.008226,0.008233,-0.000036,-0.44%,113727,248355
J6M15,2015-05-26,0.008228,0.008236,0.00811,0.008128,-0.000105,-1.28%,213519,251744
J6M15,2015-05-27,0.008127,0.008146,0.008061,0.008074,-0.000054,-0.66%,177641,254463
J6M15,2015-05-28,0.008086,0.008098,0.008035,0.008073,-0.000001,-0.01%,171742,257275
J6M15,2015-05-29,0.008068,0.008091,0.008053,0.008062,-0.000011,-0.14%,137237,258597
J6M15,2015-06-01,0.008054,0.008074,0.008006,0.008011,-0.000051,-0.63%,139465,261789
J6M15,2015-06-02,0.008013,0.008081,0.007997,0.008061,0.00005,+0.62%,189967,260104
J6M15,2015-06-03,0.008057,0.008079,0.008021,0.008042,-0.000019,-0.24%,171695,271847
J6M15,2015-06-04,0.008048,0.008079,0.00802,0.00804,-0.000002,-0.02%,153531,285244
J6M15,2015-06-05,0.008033,0.008042,0.007945,0.007962,-0.000078,-0.97%,181737,284838
J6M15,2015-06-08,0.007966,0.008046,0.007957,0.008026,0.000064,+0.80%,251610,298743
J6M15,2015-06-09,0.008029,0.008074,0.008017,0.008041,0.000015,+0.19%,249816,306449
J6M15,2015-06-10,0.008045,0.008167,0.008024,0.008152,0.000111,+1.38%,429723,325626
J6U15,2015-06-11,0.008157,0.008159,0.008064,0.008112,-0.00004,-0.49%,317141,362144
J6U15,2015-06-12,0.008107,0.00813,0.008085,0.008111,-0.000001,-0.01%,214707,358161
J6U15,2015-06-15,0.008123,0.008126,0.008096,0.008113,0.000002,+0.02%,81045,262095
J6U15,2015-06-16,0.008111,0.008121,0.008085,0.008115,0.000002,+0.02%,76301,262329
J6U15,2015-06-17,0.008114,0.008128,0.008043,0.008113,-0.000002,-0.02%,132108,262272
J6U15,2015-06-18,0.008111,0.00818,0.008099,0.008138,0.000025,+0.31%,162920,252322
J6U15,2015-06-19,0.008141,0.008169,0.008124,0.008161,0.000023,+0.28%,81079,252904
J6U15,2015-06-22,0.00813,0.00813,0.0081135,0.0081135,-0.0000475,-0.58%,60340,249321
J6U15,2015-06-23,0.008116,0.008117,0.00806,0.0080765,-0.000037,-0.46%,91809,247839
J6U15,2015-06-24,0.0080835,0.0080915,0.008048,0.0080835,0.000007,+0.09%,85122,248191
J6U15,2015-06-25,0.0080785,0.008117,0.008075,0.0080975,0.000014,+0.17%,77012,251633
J6U15,2015-06-26,0.008096,0.008123,0.0080725,0.008083,-0.0000145,-0.18%,84685,252742
J6U15,2015-06-29,0.008149,0.0081975,0.0081245,0.008175,0.000092,+1.14%,165662,255347
J6U15,2015-06-30,0.0081685,0.0082085,0.008156,0.0081825,0.0000075,+0.09%,139347,254014
J6U15,2015-07-01,0.008167,0.0081745,0.00812,0.0081265,-0.000056,-0.68%,99821,251077
J6U15,2015-07-02,0.008125,0.0081395,0.0080875,0.0081315,0.000005,+0.06%,91683,249203
J6U15,2015-07-06,0.0082045,0.0082145,0.0081245,0.008175,0.0000435,+0.53%,154401,250456
J6U15,2015-07-07,0.008167,0.008203,0.008145,0.0081745,-0.0000005,-0.01%,121643,250828
J6U15,2015-07-08,0.008173,0.0083125,0.0081665,0.008297,0.0001225,+1.50%,216037,256856
J6U15,2015-07-09,0.008298,0.0083075,0.008232,0.0082485,-0.0000485,-0.58%,127393,252022
J6U15,2015-07-10,0.0082405,0.0082405,0.008144,0.008146,-0.0001025,-1.24%,144577,244927
J6U15,2015-07-13,0.008164,0.0081745,0.0081,0.008106,-0.00004,-0.49%,114363,248555
J6U15,2015-07-14,0.0081065,0.0081425,0.0080875,0.008113,0.000007,+0.09%,82658,247704
J6U15,2015-07-15,0.0081105,0.0081185,0.008071,0.0080885,-0.0000245,-0.30%,87309,249879
J6U15,2015-07-16,0.0080825,0.0080865,0.0080575,0.0080605,-0.000028,-0.35%,74262,250069
J6U15,2015-07-17,0.0080605,0.0080745,0.008054,0.0080625,0.000002,+0.02%,54524,247823
J6U15,2015-07-20,0.008061,0.0080635,0.008037,0.0080505,-0.000012,-0.15%,50979,249071
J6U15,2015-07-21,0.00805,0.008084,0.008038,0.008072,0.0000215,+0.27%,78054,251136
J6U15,2015-07-22,0.008076,0.0080965,0.0080575,0.0080635,-0.0000085,-0.11%,74306,250380
J6U15,2015-07-23,0.00807,0.008089,0.0080555,0.0080825,0.000019,+0.24%,77664,248686
J6U15,2015-07-24,0.008074,0.008095,0.0080615,0.008085,0.0000025,+0.03%,67173,248722
J6U15,2015-07-27,0.008085,0.008134,0.0080785,0.0081185,0.0000335,+0.41%,113069,251039
J6U15,2015-07-28,0.008119,0.0081295,0.0080815,0.008093,-0.0000255,-0.31%,85223,246269
J6U15,2015-07-29,0.008096,0.008112,0.0080665,0.0080775,-0.0000155,-0.19%,76898,245628
J6U15,2015-07-30,0.0080705,0.0080755,0.00803,0.008052,-0.0000255,-0.32%,114586,251638
J6U15,2015-07-31,0.0080555,0.0080995,0.008043,0.0080675,0.0000155,+0.19%,129402,247913
J6U15,2015-08-03,0.008074,0.008077,0.00805,0.008071,0.0000035,+0.04%,87692,249457
J6U15,2015-08-04,0.008067,0.008081,0.008041,0.008046,-0.000025,-0.31%,95977,252655
J6U15,2015-08-05,0.0080435,0.0080665,0.0080015,0.008011,-0.000035,-0.43%,145305,266322
J6U15,2015-08-06,0.0080115,0.0080315,0.0080045,0.0080215,0.0000105,+0.13%,91701,270586
J6U15,2015-08-07,0.0080205,0.0080605,0.0079975,0.008058,0.0000365,+0.46%,137722,263813
J6U15,2015-08-10,0.0080545,0.0080545,0.008017,0.008028,-0.00003,-0.37%,95481,261786
J6U15,2015-08-11,0.0080305,0.0080335,0.007989,0.007992,-0.000036,-0.45%,134665,264608
J6U15,2015-08-12,0.0079935,0.008081,0.0079845,0.0080565,0.0000645,+0.81%,192674,255396
J6U15,2015-08-13,0.008055,0.0080625,0.008026,0.0080385,-0.000018,-0.22%,103302,252747
J6U15,2015-08-14,0.0080415,0.008063,0.0080325,0.0080505,0.000012,+0.15%,72895,253412
J6U15,2015-08-17,0.008049,0.0080525,0.008029,0.008039,-0.0000115,-0.14%,88845,253181
J6U15,2015-08-18,0.00804,0.0080545,0.008033,0.0080405,0.0000015,+0.02%,84667,251418
J6U15,2015-08-19,0.008043,0.0080865,0.0080355,0.0080835,0.000043,+0.53%,159374,253832
J6U15,2015-08-20,0.0080755,0.0081105,0.0080555,0.0081025,0.000019,+0.24%,149575,256264
J6U15,2015-08-21,0.008106,0.0082115,0.0080985,0.0081915,0.000089,+1.10%,262261,263774
J6U15,2015-08-24,0.008203,0.0085915,0.008196,0.0084455,0.000254,+3.10%,438824,260171
J6U15,2015-08-25,0.008439,0.008459,0.0083075,0.0083535,-0.000092,-1.09%,315123,260458
J6U15,2015-08-26,0.0084135,0.0084445,0.008333,0.008374,0.0000205,+0.25%,278512,261134
J6U15,2015-08-27,0.008321,0.0083495,0.008238,0.008291,-0.000083,-0.99%,205702,262714
J6U15,2015-08-28,0.008257,0.0082895,0.0082145,0.0082405,-0.0000505,-0.61%,151406,265223
J6U15,2015-08-31,0.0082255,0.0082735,0.0082235,0.008258,0.0000175,+0.21%,118508,266604
J6U15,2015-09-01,0.0082485,0.0083865,0.0082475,0.008349,0.000091,+1.10%,240824,273205
J6U15,2015-09-02,0.0083765,0.0083775,0.0083015,0.0083185,-0.0000305,-0.37%,190665,269732
J6U15,2015-09-03,0.008309,0.0083595,0.008285,0.008335,0.0000165,+0.20%,151916,273715
J6U15,2015-09-04,0.0083275,0.008433,0.0083205,0.0084075,0.0000725,+0.87%,248168,274543
J6U15,2015-09-08,0.0084085,0.008418,0.0083175,0.008336,-0.0000715,-0.85%,314400,279712
J6U15,2015-09-09,0.0083425,0.0083435,0.008251,0.008292,-0.000044,-0.53%,346979,274981
J6U15,2015-09-10,0.0083075,0.0083355,0.0082385,0.008292,0,0.00%,351433,285669
J6Z15,2015-09-11,0.0083005,0.0083205,0.008279,0.008305,0.000013,+0.16%,168050,285264
J6Z15,2015-09-14,0.0083075,0.008357,0.008288,0.0083435,0.0000385,+0.46%,120843,168565
J6Z15,2015-09-15,0.0083305,0.008389,0.008301,0.008314,-0.0000295,-0.35%,158766,166081
J6Z15,2015-09-16,0.0083175,0.008339,0.008297,0.0082995,-0.0000145,-0.17%,110109,163372
J6Z15,2015-09-17,0.0083075,0.0083615,0.008274,0.008333,0.0000335,+0.40%,159798,167956
J6Z15,2015-09-18,0.008333,0.0084135,0.0083185,0.00836,0.000027,+0.32%,174532,174121
J6Z15,2015-09-21,0.0083395,0.008367,0.008302,0.0083075,-0.0000525,-0.63%,99607,180761
J6Z15,2015-09-22,0.0083105,0.008369,0.008308,0.008344,0.0000365,+0.44%,122038,177439
J6Z15,2015-09-23,0.0083385,0.0083735,0.0083085,0.0083385,-0.0000055,-0.07%,111290,178616
J6Z15,2015-09-24,0.008331,0.008401,0.0083185,0.008343,0.0000045,+0.05%,203357,176101
J6Z15,2015-09-25,0.0083295,0.008344,0.0082595,0.0082985,-0.0000445,-0.53%,193222,181893
J6Z15,2015-09-28,0.008308,0.0083645,0.0083025,0.008356,0.0000575,+0.69%,132760,176787
J6Z15,2015-09-29,0.008348,0.0083945,0.0083295,0.008365,0.000009,+0.11%,173674,174697
J6Z15,2015-09-30,0.0083565,0.008372,0.0083165,0.008343,-0.000022,-0.26%,151334,172423
J6Z15,2015-10-01,0.008349,0.008377,0.008321,0.008345,0.000002,+0.02%,158758,173262
J6Z15,2015-10-02,0.0083475,0.008434,0.0083125,0.00835,0.000005,+0.06%,274791,172605
J6Z15,2015-10-05,0.0083415,0.0083495,0.0083025,0.0083075,-0.0000425,-0.51%,128352,169586
J6Z15,2015-10-06,0.0083095,0.0083335,0.0083015,0.0083245,0.000017,+0.20%,116646,170780
J6Z15,2015-10-07,0.008327,0.0083585,0.008316,0.008345,0.0000205,+0.25%,133790,170141
J6Z15,2015-10-08,0.008341,0.0083655,0.0083315,0.00834,-0.000005,-0.06%,122750,168532
J6Z15,2015-10-09,0.0083465,0.0083505,0.0083145,0.008321,-0.000019,-0.23%,118147,166450
J6Z15,2015-10-12,0.008325,0.008347,0.008321,0.0083445,0.0000235,+0.28%,57678,166746
J6Z15,2015-10-13,0.0083375,0.00837,0.008334,0.00835,0.0000055,+0.07%,110669,169873
J6Z15,2015-10-14,0.0083555,0.0084415,0.0083535,0.0084225,0.0000725,+0.87%,167962,186819
J6Z15,2015-10-15,0.0084265,0.008475,0.0083965,0.008425,0.0000025,+0.03%,164171,189176
J6Z15,2015-10-16,0.0084185,0.0084205,0.0083615,0.0083825,-0.0000425,-0.50%,109305,183591
J6Z15,2015-10-19,0.0083875,0.0083985,0.0083655,0.008376,-0.0000065,-0.08%,82063,181718
J6Z15,2015-10-20,0.0083735,0.0083795,0.00834,0.008344,-0.000032,-0.38%,106564,184281
J6Z15,2015-10-21,0.008346,0.008355,0.0083315,0.008341,-0.000003,-0.04%,101806,181542
J6Z15,2015-10-22,0.0083435,0.008365,0.0082835,0.0082865,-0.0000545,-0.65%,163560,185069
J6Z15,2015-10-23,0.0082885,0.008322,0.008232,0.008241,-0.0000455,-0.55%,180486,198121
J6Z15,2015-10-26,0.008237,0.0082965,0.0082345,0.008266,0.000025,+0.30%,106744,196707
